rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
SURRES08DEL02 ,37.0,4.2,21.173343,72.792731,21.303343,72.922731,fog,jam,1,drinks,scooter,0.0,no,urban,36,SUR,2,4,saturday,1,10.0,20.0,night,19.760907746586085,very_long
SURRES17DEL02 ,28.0,4.7,21.149569,72.772697,21.279569,72.902697,fog,jam,1,snack,motorcycle,1.0,no,metropolitian,30,SUR,29,3,tuesday,0,10.0,19.0,evening,19.762388480864143,very_long
COIMBRES16DEL02 ,20.0,4.9,11.010375,76.95295,11.060375,77.00295,windy,low,1,buffet,motorcycle,1.0,no,urban,14,COIMB,19,3,saturday,1,5.0,23.0,night,7.790314135591859,medium
CHENRES12DEL02 ,30.0,4.8,12.972793,80.249982,13.052793,80.329982,sandstorms,low,1,meal,scooter,0.0,no,metropolitian,18,CHEN,27,3,sunday,1,5.0,22.0,night,12.419787919082209,long
MUMRES01DEL03 ,36.0,4.8,19.12663,72.829976,19.21663,72.919976,sandstorms,medium,1,buffet,motorcycle,1.0,no,metropolitian,28,MUM,31,3,thursday,0,15.0,17.0,evening,13.765934616154562,long
LUDHRES17DEL01 ,25.0,5.0,30.893384,75.821202,31.003384,75.931202,sunny,medium,1,drinks,scooter,1.0,no,metropolitian,16,LUDH,12,2,saturday,1,5.0,17.0,evening,16.11364371445673,very_long
COIMBRES17DEL02 ,29.0,4.5,11.026117,76.944652,11.076117,76.994652,fog,jam,0,drinks,motorcycle,1.0,no,metropolitian,20,COIMB,5,3,saturday,1,15.0,21.0,night,7.790109178658858,medium
MYSRES03DEL01 ,23.0,4.8,12.299524,76.64262,12.339524,76.68262,stormy,high,1,drinks,scooter,0.0,no,metropolitian,16,MYS,3,4,sunday,1,15.0,15.0,afternoon,6.218134914911527,medium
KNPRES11DEL02 ,35.0,4.0,26.474986,80.342796,26.604986,80.472796,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,39,KNP,12,2,saturday,1,15.0,20.0,night,19.395755421355386,very_long
MUMRES06DEL02 ,28.0,4.9,19.055831,72.833984,19.075831,72.853984,windy,low,1,snack,scooter,1.0,no,metropolitian,19,MUM,5,4,tuesday,0,5.0,8.0,morning,3.0600204990367312,short
PUNERES17DEL02 ,21.0,4.9,18.530963,73.828972,18.610963,73.908972,cloudy,low,2,meal,electric_scooter,0.0,no,urban,20,PUNE,4,4,monday,0,10.0,23.0,night,12.257118233178144,long
PUNERES05DEL02 ,35.0,4.5,18.543626,73.905101,18.563626,73.925101,sandstorms,low,2,snack,scooter,0.0,no,urban,26,PUNE,5,3,saturday,1,15.0,8.0,morning,3.064427093024872,short
BANGRES02DEL02 ,35.0,4.5,12.970221,77.645396,13.050221,77.725396,windy,low,0,meal,motorcycle,1.0,no,metropolitian,26,BANG,31,3,thursday,0,15.0,22.0,night,12.419850660252768,long
HYDRES20DEL02 ,25.0,5.0,17.483216,78.552111,17.613216,78.682111,cloudy,jam,0,drinks,motorcycle,1.0,no,metropolitian,37,HYD,20,3,sunday,1,10.0,19.0,evening,19.972929947942482,very_long
INDORES11DEL01 ,23.0,4.9,22.751234,75.88949,22.791234,75.92949,sunny,medium,0,buffet,motorcycle,,no,metropolitian,21,INDO,11,3,friday,0,15.0,16.0,afternoon,6.049968949184032,medium
ALHRES17DEL02 ,36.0,4.9,25.45235,81.841889,25.47235,81.861889,sandstorms,low,2,snack,motorcycle,1.0,no,urban,25,ALH,13,2,sunday,1,10.0,8.0,morning,2.9962199455461898,short
RANCHIRES11DEL01 ,23.0,4.7,23.359194,85.325447,23.369194,85.335447,fog,low,1,snack,scooter,1.0,no,metropolitian,15,RANCHI,1,4,friday,0,5.0,10.0,morning,1.509439424217718,short
SURRES07DEL02 ,34.0,4.9,21.170798,72.790489,21.300798,72.920489,windy,low,1,meal,scooter,0.0,no,,18,SUR,16,3,wednesday,0,5.0,23.0,night,19.76106632827125,very_long
MUMRES010DEL03 ,34.0,4.3,19.003517,72.82765,19.093517,72.91765,sandstorms,jam,1,meal,motorcycle,0.0,no,metropolitian,31,MUM,25,3,friday,0,10.0,21.0,night,13.77076958377127,long
VADRES07DEL01 ,31.0,4.8,,,,,stormy,jam,1,buffet,motorcycle,1.0,no,metropolitian,26,VAD,6,3,sunday,1,10.0,19.0,evening,,
MYSRES010DEL01 ,27.0,4.6,12.321214,76.621094,12.331214,76.631094,stormy,low,2,buffet,scooter,0.0,no,urban,19,MYS,3,4,sunday,1,5.0,9.0,morning,1.554514382186963,short
MYSRES08DEL02 ,34.0,3.6,12.297954,76.665169,12.377954,76.745169,fog,low,2,meal,electric_scooter,1.0,no,metropolitian,37,MYS,18,3,friday,0,5.0,23.0,night,12.43584244017328,long
RANCHIRES12DEL03 ,,,,,,,stormy,jam,2,meal,scooter,1.0,no,metropolitian,30,RANCHI,1,3,tuesday,0,,,,,
PUNERES04DEL02 ,33.0,4.2,18.51421,73.838429,18.56421,73.888429,windy,jam,1,snack,motorcycle,0.0,no,urban,31,PUNE,3,3,thursday,0,10.0,19.0,evening,7.661373718933812,medium
INDORES01DEL02 ,26.0,4.6,22.695207,75.866059,22.745207,75.916059,windy,medium,2,meal,scooter,,no,metropolitian,20,INDO,1,4,friday,0,15.0,18.0,evening,7.563759001970378,medium
SURRES16DEL02 ,36.0,4.8,21.160437,72.774209,21.290437,72.904209,sunny,medium,1,meal,motorcycle,1.0,no,urban,19,SUR,18,3,friday,0,10.0,18.0,evening,19.76171176132034,very_long
INDORES12DEL02 ,27.0,4.9,22.74806,75.8934,22.79806,75.9434,sandstorms,jam,2,drinks,electric_scooter,1.0,no,metropolitian,24,INDO,17,3,thursday,0,5.0,20.0,night,7.562414628937605,medium
SURRES05DEL03 ,35.0,4.8,21.175104,72.804342,21.205104,72.834342,sunny,jam,1,buffet,scooter,1.0,no,metropolitian,24,SUR,7,3,monday,0,5.0,19.0,evening,4.560903158461034,short
DEHRES05DEL03 ,33.0,,30.346994,78.062543,30.406994,78.122543,sunny,low,1,buffet,motorcycle,0.0,no,metropolitian,10,DEH,13,2,sunday,1,5.0,23.0,night,8.811388218295335,medium
BANGRES20DEL01 ,21.0,5.0,12.972161,77.596014,13.012161,77.636014,cloudy,high,2,drinks,motorcycle,1.0,no,metropolitian,21,BANG,11,3,friday,0,15.0,12.0,afternoon,6.210145663324764,medium
INDORES12DEL01 ,27.0,4.7,22.74806,75.8934,22.85806,76.0034,stormy,low,0,meal,motorcycle,0.0,no,urban,17,INDO,18,3,friday,0,10.0,22.0,night,16.635629218678122,very_long
VADRES07DEL03 ,24.0,4.7,,,,,sandstorms,jam,1,meal,scooter,1.0,no,metropolitian,22,VAD,7,3,monday,0,15.0,21.0,night,,
KNPRES02DEL03 ,37.0,4.9,26.471617,80.313564,26.561617,80.403564,fog,medium,2,meal,scooter,1.0,no,metropolitian,36,KNP,12,2,saturday,1,5.0,17.0,evening,13.42904756962147,long
COIMBRES04DEL03 ,39.0,4.7,11.024839,77.007003,11.054839,77.037003,stormy,medium,2,meal,motorcycle,1.0,no,metropolitian,25,COIMB,24,3,thursday,0,15.0,17.0,evening,4.674153680097242,short
DEHRES06DEL03 ,26.0,4.6,30.361281,78.068022,30.391281,78.098022,stormy,jam,1,meal,scooter,1.0,no,metropolitian,13,DEH,11,2,friday,0,5.0,19.0,evening,4.4057079687934975,short
KNPRES16DEL02 ,34.0,4.3,26.482581,80.315628,26.502581,80.335628,sandstorms,low,0,buffet,motorcycle,0.0,no,metropolitian,29,KNP,13,2,sunday,1,15.0,8.0,morning,2.984510689263753,short
BANGRES14DEL02 ,37.0,4.7,12.949934,77.699386,12.969934,77.719386,sunny,low,0,buffet,motorcycle,1.0,no,urban,23,BANG,9,3,wednesday,0,15.0,9.0,morning,3.105268883133742,short
BANGRES13DEL03 ,21.0,4.7,12.935662,77.61413,13.025662,77.70413,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,20,BANG,20,3,sunday,1,15.0,22.0,night,13.973142050149699,long
MYSRES09DEL02 ,35.0,4.9,12.323194,76.630583,12.343194,76.650583,sandstorms,low,2,buffet,scooter,0.0,no,metropolitian,20,MYS,26,3,saturday,1,15.0,9.0,morning,3.1089883297657854,short
CHENRES01DEL01 ,39.0,4.7,13.005801,80.250744,13.015801,80.260744,cloudy,low,2,buffet,motorcycle,0.0,no,metropolitian,15,CHEN,26,3,saturday,1,10.0,9.0,morning,1.5524796373051026,short
MUMRES01DEL01 ,28.0,4.8,19.12663,72.829976,19.19663,72.899976,cloudy,medium,2,meal,scooter,1.0,no,metropolitian,33,MUM,14,3,monday,0,10.0,17.0,evening,10.707144604562082,long
DEHRES12DEL02 ,37.0,4.4,,,,,cloudy,low,2,meal,scooter,2.0,no,metropolitian,36,DEH,18,2,friday,0,15.0,23.0,night,,
MUMRES05DEL01 ,20.0,4.9,18.927584,72.832585,18.997584,72.902585,sunny,low,0,drinks,motorcycle,0.0,no,,20,MUM,23,3,wednesday,0,5.0,23.0,night,10.71321076429732,long
SURRES09DEL02 ,36.0,4.0,21.175975,72.795503,21.255975,72.875503,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,40,SUR,31,3,thursday,0,10.0,21.0,night,12.161417162421785,long
JAPRES02DEL01 ,20.0,4.9,26.914142,75.805704,26.924142,75.815704,stormy,low,1,drinks,motorcycle,0.0,no,metropolitian,13,JAP,19,3,saturday,1,5.0,9.0,morning,1.4897768153112216,short
MYSRES14DEL03 ,20.0,4.9,,,,,windy,jam,2,snack,scooter,0.0,no,metropolitian,18,MYS,28,3,monday,0,5.0,20.0,night,,
AGRRES04DEL01 ,24.0,4.6,27.195928,77.998092,27.235928,78.038092,windy,high,0,buffet,motorcycle,1.0,no,metropolitian,28,AGR,13,2,sunday,1,5.0,14.0,afternoon,5.952135257928492,medium
MYSRES15DEL03 ,36.0,5.0,12.352058,76.60665,12.412058,76.66665,sunny,medium,0,drinks,motorcycle,1.0,no,urban,21,MYS,1,4,friday,0,10.0,18.0,evening,9.326113870789774,medium
VADRES01DEL02 ,30.0,4.8,22.307898,73.167788,22.437898,73.297788,sunny,medium,0,buffet,motorcycle,1.0,no,metropolitian,28,VAD,27,3,sunday,1,5.0,18.0,evening,19.688565914789702,very_long
AGRRES07DEL01 ,31.0,3.7,27.160934,78.044095,27.230934,78.114095,stormy,jam,1,meal,scooter,1.0,no,metropolitian,34,AGR,12,2,saturday,1,10.0,20.0,night,10.417061581463948,long
PUNERES01DEL01 ,39.0,5.0,18.569156,73.774723,18.609156,73.814723,cloudy,high,1,buffet,motorcycle,0.0,no,urban,31,PUNE,15,3,tuesday,0,15.0,14.0,afternoon,6.128249797982013,medium
DEHRES11DEL02 ,36.0,4.7,,,,,sandstorms,high,1,meal,scooter,1.0,no,urban,26,DEH,13,2,sunday,1,5.0,11.0,morning,,
VADRES03DEL01 ,34.0,4.4,22.32,73.17,22.36,73.21,windy,medium,1,buffet,scooter,1.0,no,metropolitian,31,VAD,1,3,tuesday,0,15.0,15.0,afternoon,6.058680731793219,medium
COIMBRES13DEL03 ,28.0,4.1,11.003669,76.976494,11.093669,77.066494,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,38,COIMB,2,4,saturday,1,10.0,19.0,evening,14.022253362357834,long
HYDRES11DEL01 ,29.0,4.7,17.430448,78.418213,17.540448,78.528213,fog,low,0,snack,motorcycle,0.0,no,metropolitian,21,HYD,18,3,friday,0,15.0,0.0,after_midnight,16.90295553948897,very_long
CHENRES05DEL03 ,25.0,5.0,13.058616,80.264151,13.148616,80.354151,stormy,jam,2,snack,motorcycle,1.0,no,metropolitian,25,CHEN,18,3,friday,0,5.0,19.0,evening,13.969760212954796,long
JAPRES06DEL03 ,31.0,4.3,26.911927,75.797282,27.051927,75.937282,cloudy,low,2,snack,motorcycle,1.0,no,metropolitian,36,JAP,6,4,wednesday,0,5.0,22.0,night,20.85172635753384,very_long
RANCHIRES15DEL03 ,37.0,4.5,23.369746,85.33982,23.429746,85.39982,fog,low,2,buffet,scooter,0.0,no,metropolitian,16,RANCHI,9,3,wednesday,0,5.0,23.0,night,9.055525276451307,medium
JAPRES13DEL01 ,34.0,4.5,26.846156,75.8023,26.856156,75.8123,windy,low,1,drinks,motorcycle,1.0,no,,20,JAP,30,3,wednesday,0,10.0,8.0,morning,1.4901739564930154,short
RANCHIRES11DEL01 ,27.0,4.5,23.359194,85.325447,23.469194,85.435447,stormy,low,1,snack,scooter,1.0,no,,17,RANCHI,18,3,friday,0,15.0,22.0,night,16.60096646627219,very_long
RANCHIRES17DEL03 ,39.0,4.6,23.374878,85.335739,23.434878,85.395739,stormy,medium,2,meal,scooter,1.0,no,urban,26,RANCHI,15,3,tuesday,0,5.0,17.0,evening,9.055364789945113,medium
VADRES16DEL03 ,39.0,4.9,,,,,fog,low,1,snack,scooter,1.0,no,,18,VAD,26,3,saturday,1,10.0,23.0,night,,
CHENRES20DEL01 ,24.0,4.6,12.975996,80.221898,13.085996,80.331898,stormy,low,1,meal,scooter,0.0,no,metropolitian,13,CHEN,20,3,sunday,1,10.0,23.0,night,17.076596635444833,very_long
JAPRES11DEL01 ,25.0,4.5,26.90294,75.793007,26.97294,75.863007,sandstorms,low,1,snack,scooter,0.0,no,urban,16,JAP,31,3,thursday,0,5.0,23.0,night,10.427667505405807,long
PUNERES13DEL02 ,,,18.56245,73.916619,18.58245,73.936619,windy,high,0,snack,motorcycle,0.0,no,urban,32,PUNE,3,4,sunday,1,,,,3.064267071068136,short
PUNERES13DEL02 ,34.0,4.8,18.56245,73.916619,18.58245,73.936619,sandstorms,high,2,buffet,scooter,1.0,no,metropolitian,31,PUNE,30,3,wednesday,0,10.0,11.0,morning,3.064267071068136,short
JAPRES20DEL02 ,26.0,4.9,26.956431,75.776649,26.976431,75.796649,stormy,low,1,buffet,scooter,0.0,no,urban,14,JAP,3,4,sunday,1,5.0,8.0,morning,2.9790002034338934,short
DEHRES18DEL01 ,39.0,4.2,,,,,windy,high,2,snack,electric_scooter,2.0,no,metropolitian,34,DEH,11,2,friday,0,5.0,11.0,morning,,
RANCHIRES18DEL02 ,38.0,4.6,23.351489,85.324253,23.431489,85.404253,windy,medium,2,drinks,electric_scooter,0.0,no,metropolitian,25,RANCHI,20,3,sunday,1,15.0,17.0,evening,12.074377562049364,long
HYDRES010DEL02 ,,,17.428294,78.404423,17.558294,78.534423,stormy,jam,1,buffet,scooter,1.0,no,metropolitian,22,HYD,16,3,wednesday,0,,,,19.975808791439345,very_long
DEHRES13DEL03 ,30.0,4.7,30.366322,78.070453,30.396322,78.100453,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,26,DEH,17,2,thursday,0,15.0,18.0,evening,4.405611015774126,short
MUMRES17DEL01 ,29.0,4.7,19.121999,72.908493,19.231999,73.018493,cloudy,medium,2,meal,scooter,0.0,no,urban,26,MUM,29,3,tuesday,0,10.0,17.0,evening,16.824772113250834,very_long
SURRES08DEL01 ,39.0,3.8,21.173343,72.792731,21.283343,72.902731,sandstorms,jam,2,buffet,scooter,1.0,no,metropolitian,44,SUR,20,3,sunday,1,10.0,20.0,night,16.72129600980331,very_long
VADRES16DEL02 ,,,,,,,sandstorms,low,0,snack,motorcycle,1.0,no,urban,23,VAD,1,4,friday,0,,,,,
MUMRES06DEL01 ,34.0,4.7,19.055831,72.833984,19.125831,72.903984,stormy,low,0,snack,motorcycle,0.0,no,metropolitian,21,MUM,10,3,thursday,0,15.0,22.0,night,10.709308833621588,long
COIMBRES15DEL01 ,34.0,4.9,11.006686,76.951736,11.016686,76.961736,windy,low,2,snack,scooter,1.0,no,metropolitian,29,COIMB,19,3,saturday,1,5.0,10.0,morning,1.5581244322254744,short
RANCHIRES11DEL03 ,31.0,4.1,23.359194,85.325447,23.419194,85.385447,cloudy,jam,2,buffet,electric_scooter,2.0,no,metropolitian,37,RANCHI,11,3,friday,0,5.0,21.0,night,9.055855161965923,medium
INDORES04DEL03 ,35.0,4.9,22.753659,75.903365,22.783659,75.933365,cloudy,jam,0,buffet,motorcycle,1.0,no,metropolitian,34,INDO,30,3,wednesday,0,15.0,21.0,night,4.537516076226438,short
COIMBRES12DEL01 ,35.0,4.2,11.000762,76.981876,11.040762,77.021876,stormy,medium,1,drinks,scooter,1.0,no,metropolitian,32,COIMB,15,3,tuesday,0,10.0,16.0,afternoon,6.232403352170867,medium
MUMRES010DEL01 ,31.0,4.6,19.003517,72.82765,19.013517,72.83765,fog,low,1,meal,scooter,1.0,no,metropolitian,17,MUM,17,3,thursday,0,5.0,9.0,morning,1.5302594894332384,short
MYSRES010DEL01 ,23.0,4.6,12.321214,76.621094,12.361214,76.661094,fog,medium,1,snack,motorcycle,0.0,no,urban,14,MYS,3,3,thursday,0,5.0,15.0,afternoon,6.2178836475581045,medium
PUNERES14DEL01 ,30.0,3.8,18.516216,73.842527,18.626216,73.952527,windy,jam,1,snack,scooter,1.0,no,metropolitian,33,PUNE,12,3,saturday,1,15.0,19.0,evening,16.85352490584544,very_long
MUMRES15DEL02 ,25.0,4.9,19.176269,72.836721,19.306269,72.966721,windy,jam,1,snack,scooter,0.0,no,metropolitian,23,MUM,20,3,sunday,1,5.0,22.0,night,19.88015786997755,very_long
MYSRES08DEL03 ,20.0,4.9,12.297954,76.665169,12.387954,76.755169,sunny,low,2,buffet,motorcycle,0.0,no,metropolitian,25,MYS,4,4,monday,0,10.0,23.0,night,13.990192142064847,long
VADRES18DEL02 ,34.0,5.0,,,,,stormy,low,1,meal,scooter,1.0,no,urban,24,VAD,26,3,saturday,1,5.0,22.0,night,,
SURRES14DEL01 ,33.0,5.0,21.157729,72.768726,21.167729,72.778726,sunny,low,1,drinks,scooter,0.0,no,urban,13,SUR,7,3,monday,0,15.0,8.0,morning,1.520431947999248,short
HYDRES08DEL02 ,26.0,2.8,17.438263,78.397865,17.568263,78.527865,sunny,low,2,buffet,motorcycle,0.0,no,metropolitian,43,HYD,2,4,saturday,1,5.0,22.0,night,19.975286862388522,very_long
BHPRES09DEL02 ,22.0,4.7,,,,,fog,high,0,snack,motorcycle,1.0,no,metropolitian,22,BHP,11,2,friday,0,5.0,11.0,morning,,
PUNERES20DEL02 ,25.0,4.7,18.592718,73.773572,18.612718,73.793572,sandstorms,low,2,drinks,motorcycle,0.0,no,urban,16,PUNE,17,3,thursday,0,5.0,9.0,morning,3.0640094555094213,short
BANGRES13DEL03 ,30.0,4.7,12.935662,77.61413,12.965662,77.64413,cloudy,jam,0,buffet,motorcycle,1.0,no,metropolitian,33,BANG,28,3,monday,0,5.0,21.0,night,4.657987774595949,short
RANCHIRES11DEL01 ,20.0,4.9,23.359194,85.325447,23.429194,85.395447,sunny,low,1,meal,scooter,0.0,no,metropolitian,28,RANCHI,8,3,tuesday,0,15.0,23.0,night,10.564981870374336,long
BANGRES010DEL02 ,37.0,4.8,12.933298,77.614293,12.953298,77.634293,sandstorms,low,2,buffet,electric_scooter,0.0,no,metropolitian,26,BANG,11,3,friday,0,10.0,8.0,morning,3.105369890908668,short
VADRES15DEL01 ,29.0,4.9,,,,,fog,low,0,snack,motorcycle,1.0,no,metropolitian,20,VAD,3,4,sunday,1,15.0,8.0,morning,,
CHENRES19DEL02 ,35.0,4.6,12.986047,80.218114,13.006047,80.238114,fog,low,2,drinks,electric_scooter,1.0,no,urban,16,CHEN,30,3,wednesday,0,10.0,10.0,morning,3.105049191152739,short
BANGRES04DEL03 ,23.0,4.8,12.98041,77.640489,13.07041,77.730489,sunny,jam,2,meal,motorcycle,1.0,no,metropolitian,23,BANG,14,3,monday,0,10.0,19.0,evening,13.97191478756942,long
VADRES01DEL03 ,31.0,4.0,22.307898,73.167788,22.367898,73.227788,stormy,jam,0,drinks,motorcycle,1.0,no,metropolitian,36,VAD,17,3,thursday,0,15.0,19.0,evening,9.088084092164259,medium
CHENRES12DEL01 ,,,12.972793,80.249982,13.082793,80.359982,cloudy,medium,2,buffet,scooter,1.0,no,metropolitian,33,CHEN,10,3,thursday,0,10.0,17.0,evening,17.07670421054038,very_long
BANGRES02DEL03 ,22.0,4.5,12.970221,77.645396,13.000221,77.675396,fog,jam,0,meal,motorcycle,1.0,no,metropolitian,26,BANG,3,3,thursday,0,10.0,21.0,night,4.657672650623545,short
GOARES12DEL03 ,26.0,4.5,15.516833,73.768172,15.576833,73.828172,sandstorms,jam,1,snack,scooter,1.0,no,metropolitian,26,GOA,17,2,thursday,0,15.0,21.0,night,9.264201245331765,medium
CHENRES12DEL01 ,39.0,4.7,12.972793,80.249982,13.042793,80.319982,stormy,low,0,drinks,motorcycle,1.0,no,metropolitian,27,CHEN,2,3,wednesday,0,10.0,22.0,night,10.867421265092352,long
MYSRES06DEL01 ,22.0,4.8,12.323994,76.626167,12.333994,76.636167,sunny,low,2,meal,electric_scooter,1.0,no,urban,20,MYS,1,4,friday,0,15.0,9.0,morning,1.554506332708861,short
VADRES07DEL01 ,39.0,4.9,,,,,sunny,low,2,buffet,electric_scooter,0.0,no,metropolitian,16,VAD,5,3,saturday,1,10.0,10.0,morning,,
BANGRES13DEL01 ,24.0,5.0,12.935662,77.61413,12.945662,77.62413,sandstorms,low,1,drinks,motorcycle,0.0,no,,14,BANG,15,3,tuesday,0,10.0,9.0,morning,1.5526929456613006,short
VADRES18DEL02 ,33.0,4.7,,,,,cloudy,jam,1,drinks,motorcycle,1.0,no,metropolitian,25,VAD,3,4,sunday,1,5.0,20.0,night,,
CHENRES17DEL02 ,24.0,4.0,13.045479,80.23311,13.065479,80.25311,sandstorms,low,0,meal,motorcycle,0.0,no,metropolitian,21,CHEN,26,3,saturday,1,10.0,8.0,morning,3.104686366912266,short
SURRES17DEL01 ,20.0,4.9,21.149569,72.772697,21.259569,72.882697,cloudy,low,1,drinks,motorcycle,0.0,no,urban,21,SUR,12,3,saturday,1,10.0,22.0,night,16.722548420715,very_long
JAPRES16DEL02 ,34.0,4.9,26.849596,75.800512,26.979596,75.930512,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,39,JAP,29,3,tuesday,0,10.0,23.0,night,19.36744052557847,very_long
VADRES17DEL03 ,38.0,4.5,,,,,sunny,jam,0,drinks,motorcycle,0.0,no,metropolitian,26,VAD,30,3,wednesday,0,5.0,21.0,night,,
BANGRES06DEL01 ,21.0,4.8,12.979096,77.640625,13.049096,77.710625,sandstorms,jam,2,buffet,scooter,1.0,no,metropolitian,23,BANG,16,3,wednesday,0,10.0,21.0,night,10.86728673513013,long
AURGRES14DEL03 ,24.0,4.8,19.875016,75.322405,19.905016,75.352405,fog,low,2,snack,electric_scooter,0.0,no,metropolitian,11,AURG,13,2,sunday,1,15.0,23.0,night,4.579055040914325,short
VADRES14DEL02 ,38.0,4.4,22.311603,73.165012,22.391603,73.245012,fog,medium,1,snack,scooter,0.0,no,urban,42,VAD,31,3,thursday,0,5.0,18.0,evening,12.116895848186626,long
HYDRES08DEL03 ,34.0,4.0,17.438263,78.397865,17.498263,78.457865,fog,medium,0,buffet,motorcycle,1.0,no,metropolitian,33,HYD,13,3,sunday,1,5.0,18.0,evening,9.220209378254708,medium
SURRES01DEL01 ,38.0,4.1,21.186438,72.794115,21.196438,72.804115,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,34,SUR,11,3,friday,0,5.0,8.0,morning,1.5202946823347985,short
RANCHIRES02DEL02 ,34.0,5.0,,,,,cloudy,medium,2,snack,scooter,0.0,no,metropolitian,42,RANCHI,23,3,wednesday,0,10.0,18.0,evening,,
CHENRES20DEL03 ,,,12.975996,80.221898,13.035996,80.281898,stormy,jam,0,meal,motorcycle,0.0,no,metropolitian,48,CHEN,13,3,sunday,1,,,,9.314965469327513,medium
RANCHIRES04DEL01 ,39.0,4.1,23.359033,85.325347,23.369033,85.335347,sandstorms,high,0,drinks,motorcycle,1.0,no,semi-urban,46,RANCHI,5,4,tuesday,0,15.0,11.0,morning,1.5094402621798344,short
MYSRES04DEL01 ,37.0,5.0,12.3085,76.665808,12.4185,76.775808,cloudy,low,0,buffet,motorcycle,1.0,no,metropolitian,43,MYS,31,3,thursday,0,15.0,23.0,night,17.098467518755893,very_long
INDORES13DEL01 ,37.0,4.7,22.745049,75.892471,22.755049,75.902471,fog,low,0,snack,motorcycle,1.0,no,metropolitian,23,INDO,1,4,friday,0,10.0,9.0,morning,1.5126000890232916,short
MYSRES04DEL03 ,30.0,4.6,12.3085,76.665808,12.3985,76.755808,sandstorms,jam,0,drinks,motorcycle,1.0,no,metropolitian,36,MYS,29,3,tuesday,0,5.0,20.0,night,13.989916877275611,long
CHENRES04DEL02 ,31.0,4.9,13.02978,80.208812,13.04978,80.228812,sandstorms,high,0,snack,motorcycle,0.0,no,urban,37,CHEN,13,3,sunday,1,15.0,11.0,morning,3.104782360921429,short
JAPRES06DEL02 ,,,26.911927,75.797282,26.961927,75.847282,cloudy,jam,1,drinks,motorcycle,,no,urban,20,JAP,30,3,wednesday,0,,,,7.448363764234237,medium
CHENRES17DEL03 ,,,13.045479,80.23311,13.105479,80.29311,,,3,snack,motorcycle,1.0,no,metropolitian,21,CHEN,7,3,monday,0,,,,9.313691518325752,medium
MYSRES11DEL03 ,37.0,4.6,12.323225,76.630028,12.353225,76.660028,cloudy,medium,2,buffet,electric_scooter,1.0,no,urban,16,MYS,28,3,monday,0,5.0,18.0,evening,4.663438748149055,short
MYSRES15DEL02 ,20.0,4.9,12.352058,76.60665,12.372058,76.62665,sandstorms,high,0,meal,motorcycle,1.0,no,metropolitian,35,MYS,1,4,friday,0,5.0,11.0,morning,3.1088209178699793,short
ALHRES17DEL03 ,39.0,5.0,25.45235,81.841889,25.51235,81.901889,sunny,jam,1,snack,motorcycle,1.0,no,metropolitian,21,ALH,11,2,friday,0,5.0,21.0,night,8.98798835856753,medium
MYSRES05DEL02 ,33.0,4.9,12.323978,76.627961,12.373978,76.677961,windy,jam,0,meal,motorcycle,2.0,no,metropolitian,41,MYS,13,3,sunday,1,15.0,21.0,night,7.772241951547947,medium
MUMRES07DEL01 ,26.0,4.9,19.091458,72.827808,19.101458,72.837808,sandstorms,high,2,meal,motorcycle,1.0,no,,22,MUM,17,3,thursday,0,5.0,11.0,morning,1.5298767913547429,short
CHENRES06DEL03 ,,,13.054347,80.257221,13.084347,80.287221,windy,low,1,drinks,motorcycle,0.0,no,,11,CHEN,5,3,saturday,1,,,,4.656902198106395,short
HYDRES07DEL03 ,29.0,4.7,17.424114,78.347554,17.454114,78.377554,windy,medium,2,meal,scooter,1.0,no,metropolitian,21,HYD,1,3,tuesday,0,10.0,17.0,evening,4.610456146048326,short
KOLRES18DEL02 ,35.0,4.3,22.569367,88.433187,22.619367,88.483187,sandstorms,medium,2,snack,scooter,1.0,no,urban,32,KOL,15,2,tuesday,0,15.0,17.0,evening,7.566949091648288,medium
HYDRES07DEL02 ,36.0,4.2,17.424114,78.347554,17.504114,78.427554,windy,jam,0,buffet,motorcycle,2.0,no,metropolitian,42,HYD,31,3,thursday,0,5.0,20.0,night,12.293745665244252,long
MYSRES06DEL02 ,22.0,4.6,12.323994,76.626167,12.343994,76.646167,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,21,MYS,21,3,monday,0,15.0,9.0,morning,3.1089836948124367,short
KOLRES07DEL01 ,33.0,4.6,22.547186,88.35068,22.657186,88.46068,windy,medium,2,buffet,electric_scooter,1.0,no,metropolitian,30,KOL,12,2,saturday,1,10.0,17.0,evening,16.64685134838758,very_long
